index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
21	core/spring-boot	org.springframework.boot.logging.java.JavaLoggingSystemTests	craton	on	0	PASS	1.836	12	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.java.JavaLoggingSystemTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.java.JavaLoggingSystemTests.err.log	
22	core/spring-boot	org.springframework.boot.logging.log4j2.ColorConverterTests	craton	on	0	PASS	1.623	32	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.ColorConverterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.ColorConverterTests.err.log	
23	core/spring-boot	org.springframework.boot.logging.log4j2.CorrelationIdConverterTests	craton	on	0	PASS	0.622	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.CorrelationIdConverterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.CorrelationIdConverterTests.err.log	
24	core/spring-boot	org.springframework.boot.logging.log4j2.EnclosedInSquareBracketsConverterTests	craton	on	0	PASS	0.806	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.EnclosedInSquareBracketsConverterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.EnclosedInSquareBracketsConverterTests.err.log	
25	core/spring-boot	org.springframework.boot.logging.log4j2.ExtendedWhitespaceThrowablePatternConverterTests	craton	on	0	PASS	0.805	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.ExtendedWhitespaceThrowablePatternConverterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.ExtendedWhitespaceThrowablePatternConverterTests.err.log	
26	core/spring-boot	org.springframework.boot.logging.log4j2.ExtractorTests	craton	on	0	PASS	0.809	4	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.ExtractorTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.ExtractorTests.err.log	
27	core/spring-boot	org.springframework.boot.logging.log4j2.ElasticCommonSchemaStructuredLogFormatterTests	craton	on	0	PASS	3.297	7	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.ElasticCommonSchemaStructuredLogFormatterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.ElasticCommonSchemaStructuredLogFormatterTests.err.log	
28	core/spring-boot	org.springframework.boot.logging.log4j2.GraylogExtendedLogFormatStructuredLogFormatterTests	craton	on	0	PASS	3.235	8	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.GraylogExtendedLogFormatStructuredLogFormatterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.GraylogExtendedLogFormatStructuredLogFormatterTests.err.log	
29	core/spring-boot	org.springframework.boot.logging.log4j2.Log4j2LoggingSystemPropertiesTests	craton	on	0	PASS	1.411	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.Log4j2LoggingSystemPropertiesTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.Log4j2LoggingSystemPropertiesTests.err.log	
30	core/spring-boot	org.springframework.boot.logging.log4j2.Log4j2FileXmlTests	craton	on	0	PASS	5.281	12	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.Log4j2FileXmlTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.Log4j2FileXmlTests.err.log	
31	core/spring-boot	org.springframework.boot.logging.log4j2.Log4J2RuntimeHintsTests	craton	on	0	PASS	0.805	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.Log4J2RuntimeHintsTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.Log4J2RuntimeHintsTests.err.log	
32	core/spring-boot	org.springframework.boot.logging.log4j2.Log4j2XmlTests	craton	on	0	PASS	2.618	6	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.Log4j2XmlTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.Log4j2XmlTests.err.log	
33	core/spring-boot	org.springframework.boot.logging.log4j2.LogstashStructuredLogFormatterTests	craton	on	0	PASS	2.817	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.LogstashStructuredLogFormatterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.LogstashStructuredLogFormatterTests.err.log	
34	core/spring-boot	org.springframework.boot.logging.log4j2.SpringBootPropertySourceTests	craton	on	0	PASS	1.608	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.SpringBootPropertySourceTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.SpringBootPropertySourceTests.err.log	
35	core/spring-boot	org.springframework.boot.logging.log4j2.SpringEnvironmentLookupTests	craton	on	0	PASS	1.409	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.SpringEnvironmentLookupTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.SpringEnvironmentLookupTests.err.log	
